,class,imageID,filename,width,height,color1,color2,color3,color4,color5,color6,color7,color8,color9,color10,color11,color12,color13,color14,color15,color16,color17,color18,color19,color20,color21,color22,color23,color24,color25,color26,color27,color28,color29,color30,color31,color32,color33,color34,color35,color36,color37,color38,color39,color40,color41,color42,color43,color44,color45,color46,color47,color48,hog1,hog2,hog3,hog4,hog5,hog6,hog7,hog8,hog9,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,mag10,mag11,mag12,mag13,mag14,mag15,mag16
10,roofs,14,14.png,58,63,0.0005473453784361482,0.005747126415371895,0.024904213845729828,0.012588943354785442,0.029282977804541588,0.04159824922680855,0.05391351878643036,0.058565955609083176,0.12999452650547028,0.1431308090686798,0.15571975708007812,0.11959496140480042,0.03721948713064194,0.03256705030798912,0.012315270490944386,0.14230979979038239,0.0005473453784361482,0.005747126415371895,0.012315270490944386,0.025177886709570885,0.03639846667647362,0.043513957411050797,0.05008210241794586,0.06677613407373428,0.1070060208439827,0.15216201543807983,0.13656267523765564,0.10262725502252579,0.07389162480831146,0.03256705030798912,0.012315270490944386,0.14230979979038239,0.0005473453784361482,0.002736726775765419,0.017788724973797798,0.02818828634917736,0.05281882733106613,0.05582922697067261,0.0555555559694767,0.06513410061597824,0.11959496140480042,0.1469622403383255,0.1346469670534134,0.08839628100395203,0.07690202444791794,0.010673235170543194,0.016146687790751457,0.12807881832122803,0.2682560714959559,0.15330081620442135,0.06190441500570698,0.038033799985914093,0.12314968041981872,0.1335523183092878,0.10219219206076656,0.06934451580042138,0.050266190717707236,0.30268199233716475,0.3097974822112753,0.15243568691844553,0.09359605911330049,0.060755336617405585,0.042966611932129174,0.020251778872468526,0.007936507936507936,0.004105090311986864,0.0021893814997263274,0.0021893814997263274,0.0010946907498631637,0.0,0.0,0.0,0.0
11,roofs,12,12.png,78,83,0.011430337093770504,0.015291936695575714,0.004788384307175875,0.009422305040061474,0.016682112589478493,0.019308000802993774,0.04093296080827713,0.057151682674884796,0.0590052530169487,0.12805067002773285,0.15523633360862732,0.15832561254501343,0.14813098311424255,0.05035526677966118,0.04417670518159866,0.08171146363019943,0.013129441067576408,0.010503552854061127,0.00957676861435175,0.009422305040061474,0.01637318544089794,0.02950262650847435,0.0474204495549202,0.05498918890953064,0.061940066516399384,0.15600864589214325,0.2269076257944107,0.1544640064239502,0.08387395739555359,0.04417670518159866,0.0,0.08171146363019943,0.0035526722203940153,0.01374729722738266,0.014210688881576061,0.01575532928109169,0.037071362137794495,0.052826691418886185,0.04757491499185562,0.05607043579220772,0.09097930043935776,0.20759962499141693,0.22659870982170105,0.10534445196390152,0.04695706069469452,0.02950262650847435,0.05220883712172508,0.0,0.13454932079910925,0.13572223536762976,0.12385206591759979,0.05726763281239312,0.10538315554575194,0.10895799805599089,0.19821971321987725,0.0866422050198523,0.04940567326179571,0.27401915353722583,0.37364843991350016,0.15786221810318196,0.09128822984244671,0.046957059005251774,0.025795489650911337,0.015909793018226752,0.007259808464627742,0.0038616002471424157,0.0023169601482854493,0.0006178560395427865,0.00015446400988569664,0.00015446400988569664,0.00015446400988569664,0.0,0.0
12,roofs,11,11.png,46,45,0.0009661835501901805,0.007729468401521444,0.010628019459545612,0.008695651777088642,0.007729468401521444,0.012077294290065765,0.012077294290065765,0.02222222276031971,0.10628019273281097,0.21787439286708832,0.28599032759666443,0.16183574497699738,0.00048309177509509027,0.07149758189916611,0.07391304522752762,0.0,0.001932367100380361,0.0067632850259542465,0.010628019459545612,0.008695651777088642,0.007729468401521444,0.014492753893136978,0.009661835618317127,0.019323671236634254,0.11739130318164825,0.21787439286708832,0.2777777910232544,0.16135266423225403,0.07198067754507065,0.07439613342285156,0.0,0.0,0.0009661835501901805,0.007729468401521444,0.010628019459545612,0.008695651777088642,0.01690821163356304,0.009661835618317127,0.03188405930995941,0.12318840622901917,0.321739137172699,0.26135265827178955,0.12028985470533371,0.08599033951759338,0.0,0.00048309177509509027,0.00048309177509509027,0.0,0.16296785329525318,0.05751930691665531,0.12797576993204135,0.039559126882930916,0.10011861121201161,0.05764167907176962,0.31489365109076506,0.11022625571076348,0.029097745887809494,0.4420289855072464,0.32415458937198066,0.13526570048309178,0.03140096618357488,0.028502415458937197,0.024154589371980676,0.011111111111111112,0.003381642512077295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,roofs,13,13.png,81,91,0.003798670368269086,0.011531678028404713,0.018586352467536926,0.04056437313556671,0.060371726751327515,0.09076108783483505,0.17975851893424988,0.09442409127950668,0.08072175085544586,0.1477411538362503,0.12277845293283463,0.06457740068435669,0.03364536538720131,0.022656356915831566,0.013431013561785221,0.014652014710009098,0.005426672287285328,0.010446343570947647,0.021299688145518303,0.03730836883187294,0.18002983927726746,0.10175009816884995,0.09632343053817749,0.09768009930849075,0.08913309127092361,0.10839777439832687,0.11775878071784973,0.056301724165678024,0.027404693886637688,0.022656356915831566,0.013431013561785221,0.014652014710009098,0.005969339516013861,0.016008682548999786,0.040021706372499466,0.18084384500980377,0.14936915040016174,0.0961877629160881,0.11382444947957993,0.04178537428379059,0.11789444833993912,0.11260344833135605,0.04477004334330559,0.029982363805174828,0.022656356915831566,0.013431013561785221,0.014245014637708664,0.0004070004215463996,0.17744840103727394,0.14584197944137386,0.10496337483595364,0.05664915246298566,0.11831109158306266,0.1385083283418513,0.13970424225714467,0.06524334948636294,0.05333008055399132,0.2941256274589608,0.31271197937864603,0.15995115995115994,0.10215710215710215,0.05698005698005698,0.036901370234703565,0.02048568715235382,0.010446343779677113,0.004612671279337946,0.001221001221001221,0.000407000407000407,0.0,0.0,0.0,0.0,0.0
14,roofs,15,15.png,56,58,0.0,0.024014778435230255,0.033866994082927704,0.0006157635361887515,0.016933497041463852,0.020320197567343712,0.048645321279764175,0.02463054098188877,0.04802955687046051,0.14747537672519684,0.12346059083938599,0.10929802805185318,0.2105911374092102,0.0,0.1856527030467987,0.006465517450124025,0.0,0.024014778435230255,0.0021551724057644606,0.03232758492231369,0.016933497041463852,0.020320197567343712,0.04895320162177086,0.026169950142502785,0.039716750383377075,0.09759852290153503,0.10467980057001114,0.1662561595439911,0.2287561595439911,0.0,0.1856527030467987,0.006465517450124025,0.0,0.0015394088113680482,0.02463054098188877,0.0006157635361887515,0.048645321279764175,0.023706896230578423,0.02339901402592659,0.0554187186062336,0.03479063883423805,0.016317734494805336,0.092980295419693,0.12777093052864075,0.10098522156476974,0.0,0.0006157635361887515,0.4485837519168854,0.29535763377262103,0.17508366168047734,0.10137989827642074,0.01852923840801925,0.14298274585574816,0.0872101974647821,0.11795429341538584,0.032930648299965254,0.0285716828265803,0.39747536945812806,0.25892857142857145,0.0874384236453202,0.08158866995073892,0.07112068965517242,0.03633004926108374,0.025554187192118227,0.026785714285714284,0.010775862068965518,0.0021551724137931034,0.0003078817733990148,0.0012315270935960591,0.0,0.0003078817733990148,0.0,0.0
15,roofs,16,16.png,34,36,0.0,0.003267973894253373,0.010620915330946445,0.010620915330946445,0.014705882407724857,0.025326797738671303,0.0416666679084301,0.0694444477558136,0.22794117033481598,0.24183006584644318,0.13807189464569092,0.1299019604921341,0.0,0.08660130947828293,0.0,0.0,0.003267973894253373,0.006535947788506746,0.007352941203862429,0.01552287582308054,0.016339870169758797,0.033496733754873276,0.05147058889269829,0.12663398683071136,0.2671568691730499,0.2557189464569092,0.1299019604921341,0.0,0.08660130947828293,0.0,0.0,0.0,0.009803921915590763,0.007352941203862429,0.022058824077248573,0.029411764815449715,0.04248366132378578,0.11356209218502045,0.24183006584644318,0.2589869201183319,0.18790850043296814,0.08660130947828293,0.0,0.0,0.0,0.0,0.0,0.0,0.17485017422470125,0.09635595585126477,0.1254094342337044,0.03783102053959445,0.11713962619960303,0.12345303228235795,0.201702090536126,0.09937304696368517,0.023885619168962955,0.3815359477124183,0.309640522875817,0.19526143790849673,0.07516339869281045,0.02042483660130719,0.013888888888888888,0.004084967320261438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,roofs,17,17.png,33,29,0.0,0.0,0.0,0.0,0.0,0.027168234810233116,0.020898642018437386,0.02821316570043564,0.05329153686761856,0.08463949710130692,0.1442006230354309,0.2476489096879959,0.0,0.0,0.0,0.39393940567970276,0.0,0.0,0.0,0.0,0.0,0.01776384562253952,0.03030303120613098,0.025078369304537773,0.05433646962046623,0.08672936260700226,0.1442006230354309,0.2476489096879959,0.0,0.0,0.0,0.39393940567970276,0.0,0.0,0.0,0.0,0.0,0.0,0.019853709265589714,0.03134796395897865,0.06896551698446274,0.0741901770234108,0.3887147307395935,0.02298850566148758,0.0,0.0,0.0,0.39393940567970276,0.2555835430437419,0.019079416150350036,0.18667742952629024,0.034635338417715336,0.286690860263664,0.04405814918596205,0.07328470716733729,0.041905801889268526,0.058084754355670586,0.47648902821316613,0.21630094043887146,0.09822361546499478,0.03343782654127482,0.013584117032392894,0.09717868338557993,0.01567398119122257,0.047021943573667714,0.0020898641588296763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,roofs,18,18.png,36,30,0.007407407276332378,0.013888888992369175,0.035185184329748154,0.035185184329748154,0.046296294778585434,0.05648148059844971,0.07037036865949631,0.09814814478158951,0.1509259194135666,0.32407405972480774,0.0,0.0,0.1120370402932167,0.0,0.05000000074505806,0.0,0.009259259328246117,0.015740741044282913,0.04444444552063942,0.05000000074505806,0.05648148059844971,0.07037036865949631,0.06666667014360428,0.09074074029922485,0.20648148655891418,0.22777777910232544,0.0,0.1120370402932167,0.0,0.05000000074505806,0.0,0.0,0.0,0.008333333767950535,0.021296296268701553,0.03981481492519379,0.08518518507480621,0.06203703582286835,0.04259259253740311,0.09166666865348816,0.17407406866550446,0.31296294927597046,0.0,0.1120370402932167,0.05000000074505806,0.0,0.0,0.0,0.11987804272628248,0.057216524879084595,0.1083296168848461,0.05080964606748672,0.13905484431986334,0.13736346519509035,0.26607625108134647,0.08799148411207039,0.03328012473392958,0.22870370370370371,0.24259259259259258,0.20185185185185187,0.17222222222222222,0.06851851851851852,0.044444444444444446,0.030555555555555555,0.008333333333333333,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,roofs,19,19.png,41,41,0.0,0.0,0.011302796192467213,0.001784652005881071,0.008923259563744068,0.04640095308423042,0.06127305328845978,0.06127305328845978,0.07019630819559097,0.14872099459171295,0.20464009046554565,0.12433075904846191,0.11957168579101562,0.12135633826255798,0.018441403284668922,0.001784652005881071,0.0,0.0,0.011302796192467213,0.001784652005881071,0.049375370144844055,0.034503273665905,0.05770374834537506,0.06305770576000214,0.07674003392457962,0.23497918248176575,0.16121356189250946,0.1677572876214981,0.12135633826255798,0.0,0.018441403284668922,0.001784652005881071,0.0,0.0,0.0,0.02974420040845871,0.0559190958738327,0.05651398003101349,0.057108864188194275,0.07555026561021805,0.16597263514995575,0.20999404788017273,0.15348006784915924,0.17549078166484833,0.0,0.018441403284668922,0.001784652005881071,0.0,0.2629430171287496,0.09762162714229074,0.08946347958275438,0.041788075334996705,0.18978626824368994,0.12051656109075684,0.12080646904032492,0.04704256409552699,0.0300319383409099,0.24747174301011302,0.41939321832242715,0.17965496728138014,0.09161213563355146,0.04164187983343248,0.015466983938132063,0.004759071980963712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,roofs,20,20.png,33,29,0.0,0.0,0.0,0.0031347961630672216,0.019853709265589714,0.02298850566148758,0.04702194407582283,0.050156738609075546,0.1034482792019844,0.13584117591381073,0.09195402264595032,0.13479623198509216,0.14629049599170685,0.18599790334701538,0.05851619690656662,0.0,0.0,0.0,0.0,0.0031347961630672216,0.02403343841433525,0.03657262399792671,0.04284221678972244,0.05433646962046623,0.1588296741247177,0.09508881717920303,0.1034482792019844,0.2371995747089386,0.18599790334701538,0.0,0.05851619690656662,0.0,0.0,0.0,0.0,0.0,0.021943572908639908,0.050156738609075546,0.05851619690656662,0.15256008505821228,0.096133753657341,0.1149425283074379,0.16405433416366577,0.28004178404808044,0.0031347961630672216,0.05851619690656662,0.0,0.0,0.2113697539271474,0.08059678766739561,0.14246600092579764,0.06035245056040861,0.18388710245820297,0.05005987744658296,0.16484123977240087,0.06795623443315586,0.038470552808908064,0.21316614420062696,0.3657262277951933,0.2612330198537095,0.12539184952978055,0.030303030303030304,0.0041797283176593526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,roofs,21,21.png,27,26,0.0,0.0,0.0,0.0,0.0014245014172047377,0.011396011337637901,0.03561253473162651,0.06267806142568588,0.07122506946325302,0.09544159471988678,0.2222222238779068,0.09401709586381912,0.0783475786447525,0.17806267738342285,0.12820513546466827,0.021367521956562996,0.0,0.0,0.0,0.0,0.0014245014172047377,0.022792022675275803,0.04415954276919365,0.056980058550834656,0.08262108266353607,0.19658119976520538,0.18518517911434174,0.08262108266353607,0.17806267738342285,0.0,0.12820513546466827,0.021367521956562996,0.0,0.0,0.0,0.0,0.0,0.03988603875041008,0.056980058550834656,0.03988603875041008,0.14102564752101898,0.2877492904663086,0.09544159471988678,0.1894586831331253,0.0,0.12820513546466827,0.021367521956562996,0.0,0.2808283550762015,0.10023037089334479,0.09131890605397974,0.04522749016828014,0.17014361468077963,0.09593158840511493,0.12389324720320279,0.05156671367569728,0.04085971384339916,0.20085470085470086,0.33618233618233617,0.26495726495726496,0.11965811965811966,0.04843304843304843,0.017094017094017096,0.005698005698005698,0.007122507122507123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,roofs,22,22.png,59,61,0.018894137814641,0.02083912119269371,0.0008335649035871029,0.02222839742898941,0.031953319907188416,0.0011114198714494705,0.0433453731238842,0.04584606736898422,0.1203112006187439,0.13337038457393646,0.2278410643339157,0.32203391194343567,0.008057793602347374,0.0,0.0033342596143484116,0.0,0.018894137814641,0.02083912119269371,0.006946374196559191,0.016115587204694748,0.031953319907188416,0.027507640421390533,0.031675465404987335,0.06057238206267357,0.10113920271396637,0.13086968660354614,0.2236732393503189,0.31842178106307983,0.008057793602347374,0.0033342596143484116,0.0,0.0,0.006668519228696823,0.013059183023869991,0.027229785919189453,0.01722700707614422,0.0391775481402874,0.028063351288437843,0.0419561006128788,0.051403168588876724,0.16532370448112488,0.17643789947032928,0.03612114489078522,0.1903306543827057,0.2070019394159317,0.0,0.0,0.0,0.20785453553020303,0.060860318271923106,0.11968397572451087,0.06867378269463387,0.3030952300383547,0.0708788603353261,0.09578673046890383,0.0360082287158542,0.03715833822029029,0.29285912753542653,0.3475965545984996,0.18421783828841345,0.09752709085857182,0.044178938594053904,0.024729091414281746,0.008057793831619895,0.0008335648791330926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
