,class,imageID,filename,width,height,color1,color2,color3,color4,color5,color6,color7,color8,color9,color10,color11,color12,color13,color14,color15,color16,color17,color18,color19,color20,color21,color22,color23,color24,color25,color26,color27,color28,color29,color30,color31,color32,color33,color34,color35,color36,color37,color38,color39,color40,color41,color42,color43,color44,color45,color46,color47,color48,hog1,hog2,hog3,hog4,hog5,hog6,hog7,hog8,hog9,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,mag10,mag11,mag12,mag13,mag14,mag15,mag16
10,roof,10,10.png,80,80,0.005781250074505806,0.022968750447034836,0.10328125208616257,0.18265624344348907,0.20250000059604645,0.09515625238418579,0.07484374940395355,0.0885937511920929,0.05609374865889549,0.08906249701976776,0.06265625357627869,0.014375000260770321,0.0017187499906867743,0.0003124999930150807,0.0,0.0,0.005625000223517418,0.05656249821186066,0.16062499582767487,0.12046875059604645,0.13124999403953552,0.08484374731779099,0.09843750298023224,0.08812499791383743,0.07249999791383743,0.08109375089406967,0.047968748956918716,0.04625000059604645,0.005937499925494194,0.0003124999930150807,0.0,0.0,0.005781250074505806,0.06031249836087227,0.12593750655651093,0.1574999988079071,0.11781249940395355,0.08812499791383743,0.08671875298023224,0.08046875149011612,0.07625000178813934,0.08874999731779099,0.05609374865889549,0.03984374925494194,0.014375000260770321,0.002031249925494194,0.0,0.0,0.17623574933691355,0.08376087296225629,0.13302484562541303,0.057589210987898286,0.17868327954158922,0.0879139892995485,0.1409077998230313,0.09455231978421107,0.04733193263913873,0.5059375,0.405625,0.0728125,0.0134375,0.00171875,0.00046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,roof,11,11.png,80,80,0.019687499850988388,0.03609374910593033,0.15234375,0.14031249284744263,0.17296874523162842,0.08390624821186066,0.07984375208616257,0.12546874582767487,0.055781248956918716,0.08234374970197678,0.04093749821186066,0.009062499739229679,0.0009374999790452421,0.0003124999930150807,0.0,0.0,0.017343750223517418,0.08359374850988388,0.13203124701976776,0.11546874791383743,0.13781249523162842,0.07999999821186066,0.07578124850988388,0.11015625298023224,0.10234375298023224,0.07078125327825546,0.04218750074505806,0.029218750074505806,0.002968749962747097,0.0003124999930150807,0.0,0.0,0.019687499850988388,0.07718750089406967,0.10109374672174454,0.1564062535762787,0.11890625208616257,0.07062499970197678,0.05765625089406967,0.07343749701976776,0.11171875149011612,0.11046875268220901,0.0637499988079071,0.028750000521540642,0.009062499739229679,0.0012499999720603228,0.0,0.0,0.1329669533358514,0.06773271979685916,0.11271788261120923,0.05720278607914185,0.18556364925033553,0.1526861717263994,0.1775255698572517,0.0792092929427231,0.034394974400228644,0.4971875,0.39296875,0.08625,0.02203125,0.00140625,0.00015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,roof,12,12.png,80,80,0.04125000163912773,0.02640625089406967,0.09749999642372131,0.08234374970197678,0.09843750298023224,0.14484375715255737,0.1198437511920929,0.19468750059604645,0.07203125208616257,0.10328125208616257,0.01859375089406967,0.0007812500116415322,0.0,0.0,0.0,0.0,0.03968749940395355,0.04937500134110451,0.0676562488079071,0.057500001043081284,0.09718749672174454,0.10703124850988388,0.1314062476158142,0.17249999940395355,0.1407812535762787,0.10468749701976776,0.03125,0.0009374999790452421,0.0,0.0,0.0,0.0,0.04125000163912773,0.044062498956918716,0.05640624836087227,0.06703124940395355,0.07124999910593033,0.07968749850988388,0.07359375059604645,0.09781250357627869,0.15812499821186066,0.13515624403953552,0.05390625074505806,0.04453124850988388,0.07718750089406967,0.0,0.0,0.0,0.13478016431308457,0.09370722186467412,0.12493218797739902,0.058215291748744936,0.16248403187290164,0.14486766138210225,0.20101636112848395,0.05315670672928735,0.026840372983322165,0.40109375,0.38203125,0.15109375,0.05703125,0.00828125,0.00046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,roof,13,13.png,80,80,0.06578125059604645,0.024687500670552254,0.06468749791383743,0.07109375298023224,0.08640625327825546,0.15468749403953552,0.12703125178813934,0.15968750417232513,0.05218749865889549,0.12437500059604645,0.049531251192092896,0.005937499925494194,0.0023437500931322575,0.0018749999580904841,0.004687500186264515,0.004999999888241291,0.07015624642372131,0.03218749910593033,0.046406250447034836,0.04203125089406967,0.0859375,0.11015625298023224,0.16015625,0.15828125178813934,0.09562499821186066,0.12171874940395355,0.05390625074505806,0.0071875001303851604,0.004687500186264515,0.0018749999580904841,0.004687500186264515,0.004999999888241291,0.06578125059604645,0.03515625,0.03999999910593033,0.04062499850988388,0.06984374672174454,0.09624999761581421,0.07109375298023224,0.09453125298023224,0.1353124976158142,0.10546875,0.033906251192092896,0.05859375,0.13953125476837158,0.004218750167638063,0.004687500186264515,0.004999999888241291,0.14105428224589622,0.13166934925261697,0.14414113352313898,0.08148120051981365,0.17652679735499807,0.09755019260643535,0.15816713096185145,0.042981715045569815,0.02642819848967949,0.34328125,0.3746875,0.186875,0.07375,0.01703125,0.00375,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,roof,14,14.png,80,80,0.043437499552965164,0.018906250596046448,0.0676562488079071,0.08624999970197678,0.13828125596046448,0.16468749940395355,0.18062500655651093,0.12703125178813934,0.04859374836087227,0.06093750149011612,0.040156248956918716,0.008281249552965164,0.0035937500651925802,0.0018749999580904841,0.004687500186264515,0.004999999888241291,0.047187499701976776,0.020937500521540642,0.04749999940395355,0.06593749672174454,0.10750000178813934,0.1290625035762787,0.23265625536441803,0.13765625655651093,0.07781250029802322,0.0625,0.04140625149011612,0.010937499813735485,0.0073437499813735485,0.0018749999580904841,0.004687500186264515,0.004999999888241291,0.043437499552965164,0.02500000037252903,0.03828125074505806,0.06890624761581421,0.09843750298023224,0.13343749940395355,0.13640624284744263,0.15671874582767487,0.10796874761581421,0.06343749910593033,0.023906249552965164,0.0234375,0.06546875089406967,0.0054687499068677425,0.004687500186264515,0.004999999888241291,0.14894749045855238,0.13791021965408853,0.15832284816538228,0.10787773381736689,0.17218596353830812,0.07756776270628672,0.09522133645288056,0.05741290073689662,0.04455374447023793,0.3321875,0.42640625,0.169375,0.05375,0.01359375,0.00390625,0.00078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,roof,15,15.png,80,80,0.005625000223517418,0.008281249552965164,0.03421875089406967,0.06578125059604645,0.1379687488079071,0.14671875536441803,0.17000000178813934,0.13124999403953552,0.08312500268220901,0.07343749701976776,0.043437499552965164,0.031718749552965164,0.015937499701976776,0.013124999590218067,0.014218750409781933,0.025156250223517418,0.005625000223517418,0.009843749925494194,0.025937499478459358,0.06328125298023224,0.11249999701976776,0.11734375357627869,0.1953125,0.13218750059604645,0.10499999672174454,0.06343749910593033,0.04828124865889549,0.04203125089406967,0.026718750596046448,0.013124999590218067,0.014218750409781933,0.025156250223517418,0.005625000223517418,0.01328125037252903,0.016093749552965164,0.05796875059604645,0.09796874970197678,0.11281249672174454,0.13671875,0.17421874403953552,0.10734374821186066,0.07359375059604645,0.06312499940395355,0.051093749701976776,0.029218750074505806,0.021562499925494194,0.014218750409781933,0.025156250223517418,0.13857181532464358,0.1206827967704389,0.13971413060335444,0.08498432883399337,0.14933218207361074,0.132074211807033,0.14378851526394668,0.05267505961785802,0.038176959705121284,0.346875,0.4128125,0.16140625,0.06140625,0.0128125,0.00359375,0.00109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,roof,16,16.png,80,80,0.0,0.0,0.008124999701976776,0.10234375298023224,0.1145312488079071,0.10609374940395355,0.1482812464237213,0.10578124970197678,0.06671874970197678,0.20078125596046448,0.11328125,0.03203124925494194,0.0017187499906867743,0.0003124999930150807,0.0,0.0,0.0,0.0,0.04125000163912773,0.06609375029802322,0.07562500238418579,0.06656250357627869,0.10593750327825546,0.15687499940395355,0.10562500357627869,0.19343750178813934,0.10062500089406967,0.07515624910593033,0.012500000186264515,0.0003124999930150807,0.0,0.0,0.0,0.0,0.028593750670552254,0.05609374865889549,0.06468749791383743,0.08921875059604645,0.0925000011920929,0.1368750035762787,0.12171874940395355,0.1848437488079071,0.1326562464237213,0.05874999985098839,0.03203124925494194,0.002031249925494194,0.0,0.0,0.1915245805674672,0.11470273413948666,0.16005672211739372,0.06300748475663832,0.1729878508885801,0.07663519311875831,0.11820684449691021,0.06275151329850553,0.040127076616259943,0.598125,0.32546875,0.05953125,0.0146875,0.00171875,0.00046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,roof,17,17.png,80,80,0.0034374999813735485,0.0037499999161809683,0.016718750819563866,0.044062498956918716,0.07671874761581421,0.09718749672174454,0.12609374523162842,0.1498437523841858,0.08687499910593033,0.23203125596046448,0.1329687535762787,0.029062500223517418,0.0009374999790452421,0.0003124999930150807,0.0,0.0,0.00046874998952262104,0.0037499999161809683,0.02640625089406967,0.040156248956918716,0.04500000178813934,0.049531251192092896,0.10999999940395355,0.15000000596046448,0.13906249403953552,0.21453124284744263,0.12484374642372131,0.08640625327825546,0.009531250223517418,0.0003124999930150807,0.0,0.0,0.0034374999813735485,0.005156250204890966,0.014687499962747097,0.04437499865889549,0.038750000298023224,0.06265625357627869,0.07000000029802322,0.11343750357627869,0.15203124284744263,0.2290624976158142,0.1510937511920929,0.08500000089406967,0.029062500223517418,0.0012499999720603228,0.0,0.0,0.20267153175755803,0.13546010292516916,0.13960155869908708,0.05527011011752777,0.1313652638855966,0.0932189990922339,0.12404742341221467,0.07313831193913621,0.045226698171476586,0.54765625,0.34953125,0.08203125,0.0196875,0.0009375,0.00015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,roof,18,18.png,80,80,0.007968749850988388,0.0073437499813735485,0.030156249180436134,0.04437499865889549,0.08390624821186066,0.16500000655651093,0.16328124701976776,0.23234374821186066,0.10249999910593033,0.11406250298023224,0.04671875014901161,0.0023437500931322575,0.0,0.0,0.0,0.0,0.0023437500931322575,0.010312500409781933,0.023125000298023224,0.02812499925494194,0.05453125014901161,0.09281250089406967,0.17812499403953552,0.22828124463558197,0.17296874523162842,0.1251562535762787,0.058125000447034836,0.026093749329447746,0.0,0.0,0.0,0.0,0.007968749850988388,0.009687500074505806,0.012343750335276127,0.022187499329447746,0.042656250298023224,0.09015624970197678,0.0964062511920929,0.1223437488079071,0.21296875178813934,0.17109374701976776,0.08749999850988388,0.07703124731779099,0.04765624925494194,0.0,0.0,0.0,0.21085018466185276,0.1326175007186775,0.15374635834463257,0.06711095878881315,0.14581741056839112,0.07216756956726876,0.11132252856631657,0.06344269107598854,0.04292479770805899,0.43703125,0.40453125,0.120625,0.03578125,0.00203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,roof,19,19.png,80,80,0.014375000260770321,0.019687499850988388,0.041875001043081284,0.05640624836087227,0.10468749701976776,0.17937499284744263,0.1653124988079071,0.1795312464237213,0.06796874850988388,0.10718750208616257,0.04453124850988388,0.005156250204890966,0.0023437500931322575,0.0018749999580904841,0.004687500186264515,0.004999999888241291,0.0073437499813735485,0.027187500149011612,0.026718750596046448,0.03687499836087227,0.06656250357627869,0.11249999701976776,0.18203124403953552,0.21578125655651093,0.1287499964237213,0.11500000208616257,0.05718750134110451,0.0078125,0.004687500186264515,0.0018749999580904841,0.004687500186264515,0.004999999888241291,0.014375000260770321,0.023125000298023224,0.014531250111758709,0.029999999329447746,0.05406250059604645,0.11078125238418579,0.09875000268220901,0.1274999976158142,0.17249999940395355,0.12484374642372131,0.04937500134110451,0.05859375,0.10765624791383743,0.004218750167638063,0.004687500186264515,0.004999999888241291,0.17757482342858982,0.1312083314525855,0.15722067479849808,0.08221454473381692,0.18862641069637504,0.07420561617667869,0.10969612505067917,0.046966349122229245,0.03228712454054751,0.40625,0.4,0.13734375,0.04328125,0.009375,0.003125,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,roof,20,20.png,80,80,0.010468750260770321,0.02265625074505806,0.04609375074505806,0.0715624988079071,0.1159375011920929,0.17249999940395355,0.19640624523162842,0.1184374988079071,0.051874998956918716,0.10593750327825546,0.047343749552965164,0.012031249701976776,0.0053125000558793545,0.004843750037252903,0.008906249888241291,0.009687500074505806,0.010312500409781933,0.024843750521540642,0.02734375,0.050468750298023224,0.0793749988079071,0.11953125149011612,0.2123437523841858,0.1798437535762787,0.09062500298023224,0.08843749761581421,0.0690625011920929,0.013124999590218067,0.011250000447034836,0.004843750037252903,0.008906249888241291,0.009687500074505806,0.010468750260770321,0.02109375037252903,0.021406250074505806,0.053593751043081284,0.06546875089406967,0.11484374850988388,0.1301562488079071,0.18984374403953552,0.11796875298023224,0.07703124731779099,0.062031250447034836,0.03765625134110451,0.06968750059604645,0.01015624962747097,0.008906249888241291,0.009687500074505806,0.14072422428330514,0.12182978651160524,0.16315338854705794,0.08622906733751909,0.15621082349662768,0.10679773989906761,0.1277961056473434,0.06234997994348982,0.03490888433398412,0.3709375,0.40625,0.1521875,0.04515625,0.01625,0.00828125,0.0009375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,roof,21,21.png,80,80,0.0006249999860301614,0.007656250149011612,0.026093749329447746,0.051249999552965164,0.09437499940395355,0.13484375178813934,0.16484375298023224,0.13593749701976776,0.09671875089406967,0.14875000715255737,0.040156248956918716,0.02828124910593033,0.014218750409781933,0.01640624925494194,0.016875000670552254,0.022968750447034836,0.004843750037252903,0.004218750167638063,0.015781249850988388,0.04093749821186066,0.08109375089406967,0.09718749672174454,0.17109374701976776,0.15171875059604645,0.11218749731779099,0.10000000149011612,0.10406249761581421,0.033906251192092896,0.026718750596046448,0.01640624925494194,0.016875000670552254,0.022968750447034836,0.0006249999860301614,0.0035937500651925802,0.013749999925494194,0.03921874985098839,0.06359375268220901,0.0871874988079071,0.1120312511920929,0.1795312464237213,0.1106249988079071,0.09609375149011612,0.1081250011920929,0.09156250208616257,0.027187500149011612,0.027031250298023224,0.016875000670552254,0.022968750447034836,0.1401477527306429,0.13810494933984852,0.15791786371498784,0.0744715117656188,0.1299373368842917,0.12060394227759395,0.14423205456023777,0.06069489387366752,0.033889694853111,0.35265625,0.384375,0.17109375,0.06,0.01859375,0.01015625,0.00296875,0.00015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,roof,22,22.png,80,80,0.0034374999813735485,0.0037499999161809683,0.0071875001303851604,0.04671875014901161,0.11531250178813934,0.16593749821186066,0.11859375238418579,0.06656250357627869,0.06453125178813934,0.25562500953674316,0.13171875476837158,0.020625000819563866,0.0,0.0,0.0,0.0,0.00046874998952262104,0.00390625,0.015312500298023224,0.031718749552965164,0.08484374731779099,0.09937500208616257,0.16093750298023224,0.08515624701976776,0.07640624791383743,0.24375000596046448,0.11515624821186066,0.07640624791383743,0.006562499795109034,0.0,0.0,0.0,0.0034374999813735485,0.005625000223517418,0.007968749850988388,0.037968751043081284,0.08250000327825546,0.1404687464237213,0.10390625149011612,0.0949999988079071,0.0754687488079071,0.22609375417232513,0.12140624970197678,0.07953125238418579,0.020625000819563866,0.0,0.0,0.0,0.2407986317257815,0.1407635837493915,0.1649810082475948,0.0557618182191063,0.1269690064992735,0.043639123671083496,0.11025748316239413,0.06965249622585706,0.0471768484995177,0.575625,0.3471875,0.06875,0.00828125,0.00015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
